leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,3,1,0,0,2,0,2
2,STRASBOURG,4,1,1,0,3,1,2
3,REIMS,6,2,0,1,3,4,-1
4,RENNES,7,2,1,1,6,5,1
5,MONTPELLIER,8,2,2,1,5,4,1
6,OL,10,3,1,2,10,6,4
7,ASSE,12,3,3,1,8,9,-1
8,OM,13,4,1,3,19,16,3
9,OL,14,4,2,3,14,12,2
10,ASSE,16,4,4,2,12,13,-1
11,ASSE,17,4,5,2,13,14,-1
12,OM,19,6,1,5,22,21,1
13,OM,22,7,1,5,24,21,3
14,ASSE,23,6,5,3,19,18,1
15,ASSE,26,7,5,3,22,18,4
16,ASSE,26,7,5,4,24,21,3
17,NÎMES,26,7,5,5,25,21,4
18,OM,29,9,2,7,31,27,4
19,OM,30,9,3,7,32,28,4
20,OM,31,9,4,7,33,29,4
21,STRASBOURG,32,8,8,5,37,25,12
22,MONTPELLIER,35,9,8,5,29,21,8
23,STRASBOURG,35,9,8,6,39,27,12
24,OM,37,11,4,9,38,34,4
25,MONTPELLIER,38,9,11,5,32,24,8
26,REIMS,41,10,11,5,27,24,3
27,REIMS,42,10,12,5,29,26,3
28,ASSE,43,12,7,9,36,34,2
29,REIMS,46,11,13,5,31,27,4
30,REIMS,46,11,13,6,31,31,0
31,REIMS,47,11,14,6,32,32,0
32,MONTPELLIER,48,12,12,8,44,36,8
33,MONTPELLIER,51,13,12,8,47,37,10
34,OM,54,16,6,12,53,46,7
35,OM,55,16,7,12,54,47,7
36,OM,55,16,7,13,54,50,4
37,OM,58,17,7,13,59,52,7
38,MONTPELLIER,59,15,14,9,53,42,11
