leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,EA GUINGAMP,0,0,0,1,1,2,-1
2,RENNES,3,1,0,1,2,3,-1
3,MONTPELLIER,4,1,1,1,3,3,0
4,SM CAEN,5,1,2,1,4,5,-1
5,ANGERS SCO,6,2,0,3,8,9,-1
6,ANGERS SCO,7,2,1,3,8,9,-1
7,NÎMES,9,2,3,2,13,13,0
8,DIJON FCO,10,3,1,4,9,12,-3
9,OGC NICE,11,3,2,4,7,13,-6
10,SM CAEN,11,2,5,3,10,13,-3
11,ANGERS SCO,12,3,3,5,13,15,-2
12,RENNES,15,4,3,5,15,18,-3
13,RENNES,16,4,4,5,16,19,-3
14,BORDEAUX,17,4,5,5,14,15,-1
15,FC NANTES,17,4,5,6,21,22,-1
16,FC NANTES,20,5,5,6,24,24,0
17,REIMS,22,5,7,5,11,15,-4
18,FC NANTES,23,6,5,7,26,25,1
19,BORDEAUX,25,6,7,6,22,22,0
20,BORDEAUX,25,6,7,7,22,23,-1
21,REIMS,28,6,10,5,17,20,-3
22,BORDEAUX,28,7,7,8,23,24,-1
23,BORDEAUX,29,7,8,8,23,24,-1
24,ANGERS SCO,30,7,9,8,26,28,-2
25,ANGERS SCO,33,8,9,8,29,28,1
26,ANGERS SCO,33,8,9,9,29,29,0
27,ANGERS SCO,34,8,10,9,31,31,0
28,ANGERS SCO,35,8,11,9,33,33,0
29,ANGERS SCO,36,8,12,9,33,33,0
30,ANGERS SCO,37,8,13,9,35,35,0
31,ANGERS SCO,38,8,14,9,38,38,0
32,ANGERS SCO,41,9,14,9,39,38,1
33,ANGERS SCO,41,9,14,10,40,40,0
34,FC NANTES,43,12,7,15,43,45,-2
35,ANGERS SCO,45,10,15,10,42,41,1
36,RENNES,46,11,13,12,50,51,-1
37,STRASBOURG,46,10,16,11,57,48,9
38,FC NANTES,48,13,9,16,48,48,0
