leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OM,0,0,0,1,1,3,-2
2,PSG,0,0,0,2,3,5,-2
3,PSG,2,0,2,1,2,5,-3
4,PSG,4,1,1,2,5,8,-3
5,PSG,5,1,2,2,6,7,-1
6,PSG,6,1,3,2,8,8,0
7,PSG,7,1,4,2,9,11,-2
8,PSG,8,2,2,4,10,13,-3
9,PSG,10,3,1,5,9,13,-4
10,PSG,10,3,1,6,10,15,-5
11,PSG,11,2,5,4,14,19,-5
12,PSG,11,2,5,5,11,16,-5
13,PSG,13,4,1,8,13,21,-8
14,PSG,13,4,1,9,14,24,-10
15,PSG,13,2,7,6,12,18,-6
16,PSG,16,4,4,8,16,26,-10
17,PSG,16,4,4,9,16,28,-12
18,PSG,17,3,8,7,17,23,-6
19,PSG,18,3,9,7,19,25,-6
20,PSG,18,3,9,8,20,28,-8
21,PSG,18,3,9,9,20,29,-9
22,PSG,20,5,5,12,19,37,-18
23,PSG,20,5,5,13,19,38,-19
24,PSG,21,6,3,15,19,38,-19
25,PSG,22,5,7,13,24,41,-17
26,PSG,25,6,7,13,26,41,-15
27,PSG,26,6,8,13,28,43,-15
28,PSG,28,8,4,16,24,43,-19
29,PSG,30,7,9,13,30,44,-14
30,PSG,30,7,9,14,30,45,-15
31,PSG,31,7,10,14,31,46,-15
32,PSG,32,7,11,14,31,46,-15
33,PSG,32,7,11,15,32,49,-17
34,PSG,33,7,12,15,34,51,-17
35,PSG,34,8,10,17,29,49,-20
36,PSG,35,8,11,17,29,49,-20
37,PSG,36,8,12,17,38,55,-17
38,PSG,38,8,14,16,35,57,-22
