leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OM,0,0,0,1,0,2,-2
2,PSG,0,0,0,2,1,4,-3
3,PSG,1,0,1,2,1,6,-5
4,PSG,3,1,0,3,5,8,-3
5,PSG,4,1,1,3,7,8,-1
6,PSG,5,1,2,3,6,10,-4
7,PSG,6,1,3,3,8,9,-1
8,PSG,6,1,3,4,8,11,-3
9,PSG,6,1,3,5,9,13,-4
10,PSG,9,2,3,5,12,16,-4
11,PSG,10,3,1,7,12,20,-8
12,PSG,10,3,1,8,12,21,-9
13,PSG,11,3,2,8,12,23,-11
14,PSG,12,3,3,8,12,23,-11
15,PSG,13,4,1,10,14,27,-13
16,PSG,13,3,4,9,16,24,-8
17,PSG,14,2,8,7,15,22,-7
18,PSG,16,4,4,10,16,32,-16
19,PSG,16,4,4,11,16,35,-19
20,PSG,17,4,5,11,17,36,-19
21,PSG,17,4,5,12,17,37,-20
22,PSG,18,5,3,14,18,37,-19
23,PSG,18,4,6,13,21,39,-18
24,PSG,19,4,7,13,23,41,-18
25,PSG,20,5,5,15,20,42,-22
26,PSG,20,3,11,12,21,34,-13
27,PSG,20,3,11,13,22,36,-14
28,PSG,21,5,6,17,21,45,-24
29,PSG,22,5,7,17,19,51,-32
30,PSG,23,4,11,15,24,44,-20
31,PSG,24,6,6,19,24,48,-24
32,PSG,25,6,7,19,24,48,-24
33,PSG,28,7,7,19,27,50,-23
34,PSG,29,6,11,17,26,47,-21
35,PSG,30,6,12,17,26,47,-21
36,PSG,33,7,12,17,29,49,-20
37,PSG,33,7,12,18,29,53,-24
38,PSG,34,9,7,22,31,60,-29
