leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,BORDEAUX,0,0,0,1,0,2,-2
2,BORDEAUX,0,0,0,2,1,4,-3
3,OGC NICE,1,0,1,2,1,6,-5
4,ANGERS SCO,3,1,0,3,5,8,-3
5,AMIENS SC,4,1,1,3,7,8,-1
6,FC NANTES,5,1,2,3,6,10,-4
7,AS MONACO,6,1,3,3,8,9,-1
8,AS MONACO,6,1,3,4,8,11,-3
9,AS MONACO,6,1,3,5,9,13,-4
10,FC NANTES,9,2,3,5,12,16,-4
11,AMIENS SC,10,3,1,7,12,20,-8
12,AMIENS SC,10,3,1,8,12,21,-9
13,DIJON FCO,11,3,2,8,12,23,-11
14,DIJON FCO,12,3,3,8,12,23,-11
15,AMIENS SC,13,4,1,10,14,27,-13
16,AS MONACO,13,3,4,9,16,24,-8
17,SM CAEN,14,2,8,7,15,22,-7
18,DIJON FCO,16,4,4,10,16,32,-16
19,DIJON FCO,16,4,4,11,16,35,-19
20,DIJON FCO,17,4,5,11,17,36,-19
21,DIJON FCO,17,4,5,12,17,37,-20
22,AMIENS SC,18,5,3,14,18,37,-19
23,AS MONACO,18,4,6,13,21,39,-18
24,AS MONACO,19,4,7,13,23,41,-18
25,DIJON FCO,20,5,5,15,20,42,-22
26,SM CAEN,20,3,11,12,21,34,-13
27,SM CAEN,20,3,11,13,22,36,-14
28,DIJON FCO,21,5,6,17,21,45,-24
29,EA GUINGAMP,22,5,7,17,19,51,-32
30,SM CAEN,23,4,11,15,24,44,-20
31,DIJON FCO,24,6,6,19,24,48,-24
32,DIJON FCO,25,6,7,19,24,48,-24
33,DIJON FCO,28,7,7,19,27,50,-23
34,SM CAEN,29,6,11,17,26,47,-21
35,SM CAEN,30,6,12,17,26,47,-21
36,SM CAEN,33,7,12,17,29,49,-20
37,SM CAEN,33,7,12,18,29,53,-24
38,DIJON FCO,34,9,7,22,31,60,-29
