leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FC NANTES,0,0,0,1,1,3,-2
2,ANGERS SCO,0,0,0,2,3,5,-2
3,SM CAEN,2,0,2,1,2,5,-3
4,FC NANTES,4,1,1,2,5,8,-3
5,STRASBOURG,5,1,2,2,6,7,-1
6,AS MONACO,6,1,3,2,8,8,0
7,SM CAEN,7,1,4,2,9,11,-2
8,RENNES,8,2,2,4,10,13,-3
9,DIJON FCO,10,3,1,5,9,13,-4
10,DIJON FCO,10,3,1,6,10,15,-5
11,NÎMES,11,2,5,4,14,19,-5
12,SM CAEN,11,2,5,5,11,16,-5
13,AMIENS SC,13,4,1,8,13,21,-8
14,AMIENS SC,13,4,1,9,14,24,-10
15,SM CAEN,13,2,7,6,12,18,-6
16,DIJON FCO,16,4,4,8,16,26,-10
17,DIJON FCO,16,4,4,9,16,28,-12
18,SM CAEN,17,3,8,7,17,23,-6
19,SM CAEN,18,3,9,7,19,25,-6
20,SM CAEN,18,3,9,8,20,28,-8
21,SM CAEN,18,3,9,9,20,29,-9
22,DIJON FCO,20,5,5,12,19,37,-18
23,DIJON FCO,20,5,5,13,19,38,-19
24,AMIENS SC,21,6,3,15,19,38,-19
25,AS MONACO,22,5,7,13,24,41,-17
26,AS MONACO,25,6,7,13,26,41,-15
27,AS MONACO,26,6,8,13,28,43,-15
28,AMIENS SC,28,8,4,16,24,43,-19
29,AS MONACO,30,7,9,13,30,44,-14
30,AS MONACO,30,7,9,14,30,45,-15
31,AS MONACO,31,7,10,14,31,46,-15
32,AS MONACO,32,7,11,14,31,46,-15
33,AS MONACO,32,7,11,15,32,49,-17
34,AS MONACO,33,7,12,15,34,51,-17
35,AMIENS SC,34,8,10,17,29,49,-20
36,AMIENS SC,35,8,11,17,29,49,-20
37,AS MONACO,36,8,12,17,38,55,-17
38,TOULOUSE FC,38,8,14,16,35,57,-22
