leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASSE,3,1,0,0,2,1,1
2,SRFC,4,1,1,0,6,2,4
3,OL,5,1,2,0,5,3,2
4,SRFC,7,2,1,1,9,8,1
5,TFC,10,3,1,1,7,4,3
6,PSG,11,3,2,1,9,6,3
7,TFC,14,4,2,1,11,7,4
8,SRFC,15,4,3,1,18,12,6
9,LOSC,16,4,4,1,15,10,5
10,SRFC,18,5,3,2,20,14,6
11,OL,20,6,2,3,18,13,5
12,TFC,22,6,4,2,13,10,3
13,SRFC,22,6,4,3,22,16,6
14,OL,23,7,2,5,22,17,5
15,OL,26,8,2,5,25,17,8
16,SRFC,28,8,4,4,27,21,6
17,SRFC,29,8,5,4,28,22,6
18,ASSE,30,8,6,4,23,20,3
19,SRFC,32,9,5,5,29,23,6
20,SRFC,35,10,5,5,31,23,8
21,OM,37,10,7,4,31,19,12
22,OM,38,10,8,4,33,21,12
23,SRFC,39,11,6,6,33,25,8
24,OM,39,10,9,5,34,24,10
25,OL,40,12,4,9,41,32,9
26,ASSE,43,12,7,7,33,28,5
27,SRFC,44,12,8,7,37,31,6
28,OL,46,14,4,10,44,35,9
29,OL,49,15,4,10,46,36,10
30,TFC,50,14,8,8,32,26,6
31,TFC,50,14,8,9,32,28,4
32,TFC,53,15,8,9,35,28,7
33,SRFC,54,15,9,9,45,36,9
34,SRFC,57,16,9,9,48,37,11
35,SRFC,57,16,9,10,48,39,9
36,SRFC,57,16,9,11,48,41,7
37,FCGB,58,15,13,9,50,39,11
38,FCGB,61,16,13,9,53,41,12
