leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OM,1,0,1,0,2,2,0
2,FC LORIENT,4,1,1,0,2,1,1
3,FCSM,4,1,1,1,5,5,0
4,ASSE,7,2,1,1,4,3,1
5,FC LORIENT,8,2,2,1,5,5,0
6,FCSM,9,2,3,1,10,9,1
7,SM CAEN,10,3,1,3,8,8,0
8,SM CAEN,13,4,1,3,12,10,2
9,SM CAEN,14,4,2,3,13,11,2
10,SM CAEN,15,4,3,3,14,12,2
11,ASSE,16,4,4,3,11,13,-2
12,ASSE,16,4,4,4,11,15,-4
13,OM,18,4,6,3,17,14,3
14,ASSE,20,5,5,4,14,16,-2
15,ASSE,23,6,5,4,17,17,0
16,ASSE,24,6,6,4,19,19,0
17,OM,25,6,7,4,22,16,6
18,OM,28,7,7,4,24,17,7
19,ASSE,30,8,6,5,23,21,2
20,TOULOUSE FC,31,8,7,5,21,20,1
21,ASSE,33,9,6,6,24,24,0
22,TOULOUSE FC,34,9,7,6,22,22,0
23,TOULOUSE FC,34,9,7,7,22,23,-1
24,TOULOUSE FC,37,10,7,7,25,23,2
25,OM,39,10,9,6,34,25,9
26,OM,39,10,9,7,34,26,8
27,OM,39,10,9,8,34,27,7
28,BORDEAUX,40,10,10,8,34,31,3
29,BORDEAUX,41,10,11,8,35,32,3
30,BORDEAUX,42,10,12,8,36,33,3
31,BORDEAUX,42,10,12,9,36,34,2
32,BORDEAUX,43,10,13,9,38,36,2
33,BORDEAUX,46,11,13,9,40,37,3
34,BORDEAUX,49,12,13,9,43,37,6
35,BORDEAUX,52,13,13,9,45,37,8
36,TOULOUSE FC,55,15,10,11,36,31,5
37,TOULOUSE FC,56,15,11,11,37,32,5
38,TOULOUSE FC,56,15,11,12,37,34,3
