leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,Evian TG,1,0,1,0,2,2,0
2,OM,2,0,2,0,4,4,0
3,PARIS SG,4,1,1,1,3,3,0
4,FC LORIENT,7,2,1,1,4,4,0
5,ASSE,7,2,1,2,5,6,-1
6,AJ AUXERRE,7,1,4,1,9,8,1
7,FCSM,9,2,3,2,12,15,-3
8,AJ AUXERRE,11,2,5,1,14,10,4
9,AJ AUXERRE,12,2,6,1,15,11,4
10,ASSE,13,3,4,3,10,13,-3
11,SM CAEN,15,4,3,4,15,15,0
12,OM,15,3,6,3,15,14,1
13,SM CAEN,18,5,3,5,20,19,1
14,SM CAEN,19,5,4,5,22,21,1
15,OM,21,5,6,4,20,15,5
16,FC LORIENT,23,6,5,5,17,18,-1
17,FC LORIENT,23,6,5,6,17,19,-2
18,BORDEAUX,23,5,8,5,20,21,-1
19,FC LORIENT,24,6,6,7,18,21,-3
20,BORDEAUX,26,6,8,6,22,23,-1
21,BORDEAUX,27,6,9,6,22,23,-1
22,BORDEAUX,30,7,9,6,24,23,1
23,BORDEAUX,33,8,9,6,29,27,2
24,BORDEAUX,36,9,9,6,30,27,3
25,BORDEAUX,36,9,9,7,30,28,2
26,BORDEAUX,36,9,9,8,31,30,1
27,BORDEAUX,39,10,9,8,33,30,3
28,OM,39,10,9,9,35,29,6
29,OM,40,10,10,9,36,30,6
30,OM,40,10,10,10,37,33,4
31,OM,40,10,10,11,38,35,3
32,Evian TG,42,11,9,12,46,46,0
33,Evian TG,45,12,9,12,48,47,1
34,Evian TG,45,12,9,13,49,50,-1
35,Evian TG,46,12,10,13,51,52,-1
36,Evian TG,49,13,10,13,53,53,0
37,Evian TG,50,13,11,13,54,54,0
38,Evian TG,50,13,11,14,54,55,-1
