leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,VAFC,0,0,0,1,0,1,-1
2,VAFC,1,0,1,1,0,1,-1
3,AJ AUXERRE,2,0,2,1,4,6,-2
4,OM,3,0,3,1,6,7,-1
5,BREST,4,0,4,1,3,4,-1
6,BREST,5,0,5,1,5,6,-1
7,VAFC,5,1,2,4,8,9,-1
8,VAFC,6,1,3,4,9,10,-1
9,OGC NICE,7,1,4,4,8,10,-2
10,BREST,8,0,8,2,8,10,-2
11,BREST,9,0,9,2,9,11,-2
12,OGC NICE,11,2,5,5,12,12,0
13,VAFC,11,2,5,6,13,14,-1
14,NANCY,14,3,5,6,11,16,-5
15,AJ AUXERRE,15,3,6,6,20,23,-3
16,AJ AUXERRE,15,3,6,7,22,26,-4
17,BREST,17,2,11,4,18,19,-1
18,FCSM,18,4,6,8,21,32,-11
19,DIJON FCO,19,5,4,10,20,35,-15
20,AJ AUXERRE,19,4,7,9,27,32,-5
21,VAFC,20,5,5,11,20,25,-5
22,AC AJACCIO,22,5,7,10,25,39,-14
23,DIJON FCO,23,6,5,12,26,42,-16
24,NANCY,23,5,8,11,22,33,-11
25,AC AJACCIO,26,6,8,11,27,43,-16
26,OGC NICE,26,6,8,12,25,30,-5
27,OGC NICE,27,6,9,12,26,31,-5
28,AC AJACCIO,30,7,9,12,30,48,-18
29,BREST,30,5,15,9,23,27,-4
30,OGC NICE,31,7,10,13,30,36,-6
31,SM CAEN,33,8,9,14,33,44,-11
32,DIJON FCO,34,9,7,16,37,52,-15
33,DIJON FCO,34,9,7,17,37,54,-17
34,DIJON FCO,34,9,7,18,37,55,-18
35,AC AJACCIO,37,8,13,14,36,58,-22
36,AC AJACCIO,37,8,13,15,37,60,-23
37,BREST,38,7,17,13,30,38,-8
38,AC AJACCIO,41,9,14,15,40,61,-21
