leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASNL,1,0,1,0,1,1,0
2,PSG,1,0,1,1,1,2,-1
3,SB29,3,0,3,0,3,3,0
4,FCGB,5,1,2,1,5,5,0
5,SMC,6,2,0,3,6,7,-1
6,FCGB,6,1,3,2,7,8,-1
7,FCGB,7,1,4,2,8,9,-1
8,OM,7,1,4,3,9,11,-2
9,OM,8,1,5,3,10,12,-2
10,OGCN,10,2,4,4,11,10,1
11,DFCO,11,3,2,6,11,22,-11
12,AJA,12,2,6,4,17,18,-1
13,TEGG,13,2,7,4,15,18,-3
14,SB29,15,2,9,3,15,14,1
15,TEGG,16,3,7,5,19,22,-3
16,FCSM,18,4,6,6,21,30,-9
17,AJA,18,4,6,7,24,27,-3
18,SMC,19,5,4,9,24,29,-5
19,VAFC,20,5,5,9,18,21,-3
20,DFCO,22,6,4,10,23,36,-13
21,ASNL,22,5,7,9,22,29,-7
22,TEGG,23,5,8,9,29,35,-6
23,SMC,26,7,5,11,28,34,-6
24,FCL,27,6,9,9,24,30,-6
25,SMC,27,7,6,12,30,37,-7
26,SMC,28,7,7,12,30,37,-7
27,ACA,29,7,8,12,29,47,-18
28,SB29,30,5,15,8,23,26,-3
29,DFCO,33,9,6,14,36,48,-12
30,DFCO,34,9,7,14,37,49,-12
31,OGCN,34,8,10,13,32,36,-4
32,FCL,35,8,11,13,30,41,-11
33,VAFC,37,10,7,16,31,40,-9
34,FCL,38,9,11,14,34,45,-11
35,FCL,38,9,11,15,34,46,-12
36,FCL,39,9,12,15,34,46,-12
37,OGCN,39,9,12,16,35,43,-8
38,OGCN,42,10,12,16,39,46,-7
