leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,AC AJACCIO,0,0,0,1,0,2,-2
2,OGC NICE,0,0,0,2,1,4,-3
3,VAFC,1,0,1,2,1,3,-2
4,NANCY,1,0,1,3,3,6,-3
5,OGC NICE,2,0,2,3,2,6,-4
6,NANCY,3,0,3,3,4,7,-3
7,AC AJACCIO,5,1,2,4,7,15,-8
8,AC AJACCIO,6,1,3,4,8,16,-8
9,VAFC,6,1,3,5,9,12,-3
10,AC AJACCIO,7,1,4,5,10,20,-10
11,NANCY,8,1,5,5,8,13,-5
12,NANCY,8,1,5,6,8,15,-7
13,DIJON FCO,11,3,2,8,13,28,-15
14,OGC NICE,11,2,5,7,12,16,-4
15,OGC NICE,11,2,5,8,12,17,-5
16,NANCY,14,3,5,8,12,20,-8
17,OGC NICE,14,3,5,9,15,19,-4
18,VAFC,17,4,5,9,17,21,-4
19,FCSM,18,4,6,9,21,34,-13
20,FCSM,18,4,6,10,21,35,-14
21,FCSM,19,4,7,10,22,36,-14
22,AJ AUXERRE,19,4,7,11,29,37,-8
23,AJ AUXERRE,20,4,8,11,30,38,-8
24,OGC NICE,20,4,8,12,22,29,-7
25,AJ AUXERRE,22,4,10,11,30,38,-8
26,AJ AUXERRE,23,4,11,11,32,40,-8
27,AJ AUXERRE,24,4,12,11,33,41,-8
28,FCSM,27,6,9,13,28,43,-15
29,FCSM,27,6,9,14,29,45,-16
30,FCSM,30,7,9,14,31,46,-15
31,FCSM,30,7,9,15,32,48,-16
32,AC AJACCIO,33,7,12,13,33,54,-21
33,FCSM,33,8,9,16,34,54,-20
34,FCSM,33,8,9,17,34,57,-23
35,DIJON FCO,34,9,7,19,37,57,-20
36,DIJON FCO,35,9,8,19,37,57,-20
37,DIJON FCO,36,9,9,19,38,58,-20
38,DIJON FCO,36,9,9,20,38,63,-25
