leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FCGB,0,0,0,1,1,2,-1
2,LOSC,1,0,1,1,1,2,-1
3,DFCO,3,1,0,2,3,7,-4
4,TEGG,5,1,2,1,4,4,0
5,DFCO,6,2,0,3,5,9,-4
6,DFCO,6,2,0,4,5,13,-8
7,TEGG,7,1,4,2,6,8,-2
8,FCGB,7,1,4,3,9,12,-3
9,FCGB,8,1,5,3,11,14,-3
10,VAFC,9,2,3,5,12,12,0
11,OGCN,10,2,4,5,11,11,0
12,TEGG,12,2,6,4,14,17,-3
13,FCGB,13,2,7,4,15,19,-4
14,AJA,15,3,6,5,20,20,0
15,FCGB,16,3,7,5,17,21,-4
16,DFCO,18,5,3,8,17,29,-12
17,FCSM,18,4,6,7,21,31,-10
18,AJA,18,4,6,8,24,28,-4
19,SMC,20,5,5,9,24,29,-5
20,VAFC,20,5,5,10,19,23,-4
21,DFCO,22,6,4,11,24,39,-15
22,SMC,23,6,5,11,26,33,-7
23,SB29,25,4,13,6,21,22,-1
24,SB29,26,4,14,6,21,22,-1
25,FCL,27,6,9,10,24,32,-8
26,FCL,27,6,9,11,24,34,-10
27,SMC,28,7,7,13,30,40,-10
28,ASNL,30,7,9,12,26,36,-10
29,FCL,32,7,11,11,28,37,-9
30,FCL,32,7,11,12,28,38,-10
31,DFCO,34,9,7,15,37,51,-14
32,OGCN,34,8,10,14,33,39,-6
33,FCL,35,8,11,14,32,44,-12
34,OGCN,37,9,10,15,34,41,-7
35,SMC,38,9,11,15,37,50,-13
36,OGCN,38,9,11,16,34,42,-8
37,FCL,39,9,12,16,34,47,-13
38,FCSM,42,11,9,18,40,60,-20
