leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OGCN,0,0,0,1,1,3,-2
2,ACA,1,0,1,1,1,3,-2
3,ASNL,1,0,1,2,2,4,-2
4,ACA,2,0,2,2,3,8,-5
5,ASNL,2,0,2,3,3,6,-3
6,VAFC,4,1,1,4,7,8,-1
7,SB29,5,0,5,2,5,7,-2
8,SB29,6,0,6,2,6,8,-2
9,ACA,7,1,4,4,9,17,-8
10,FCGB,8,1,5,4,11,17,-6
11,FCGB,9,1,6,4,12,18,-6
12,VAFC,10,2,4,6,12,13,-1
13,ASNL,11,2,5,6,10,16,-6
14,FCGB,13,2,7,5,15,21,-6
15,ASNL,14,3,5,7,12,18,-6
16,OGCN,14,3,5,8,14,17,-3
17,ASNL,15,3,6,8,14,22,-8
18,OGCN,17,4,5,9,17,19,-2
19,ASNL,18,4,6,9,17,26,-9
20,OGCN,18,4,6,10,21,24,-3
21,AJA,19,4,7,10,28,35,-7
22,OGCN,19,4,7,11,22,26,-4
23,OGCN,20,4,8,11,22,26,-4
24,AJA,21,4,9,11,30,38,-8
25,ASNL,23,5,8,12,22,35,-13
26,ACA,26,6,8,12,28,47,-19
27,DFCO,27,7,6,14,32,47,-15
28,OGCN,27,6,9,13,26,33,-7
29,OGCN,28,6,10,13,27,34,-7
30,SMC,30,7,9,14,32,44,-12
31,FCL,32,7,11,13,28,40,-12
32,FCSM,33,8,9,15,33,48,-15
33,SB29,33,6,15,12,28,33,-5
34,SB29,33,6,15,13,28,37,-9
35,SB29,34,6,16,13,28,37,-9
36,SB29,35,6,17,13,29,38,-9
37,ACA,38,8,14,15,38,61,-23
38,SMC,38,9,11,18,39,59,-20
